"","connectedness_level","tot_tags","tot_comments","tot_reactions","totcommon_sharedInterests","sharedBeliefs-religion","sharedBeliefs-causes_you_care_about","sharedBeliefs-cultural_background","sharedBeliefs-politics","sharedActivities-activism","sharedActivities-business","sharedActivities-event_attendance","sharedActivities-going_out","sharedActivities-sports_outdoor","sharedActivities-work_study","sameInstitution-coworker","sameInstitution-same_other_institution","sameInstitution-same_school","sameInstitution-same_university","commonPlace-live_same_city","commonPlace-live_together","commonPlace-same_hometown","is_male","friend_same_gender"
"2211",5,1,0,37,2,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,FALSE,TRUE
"2212",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2213",1,2,13,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"2214",1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2215",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2216",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2217",0,7,23,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2218",2,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,FALSE,TRUE
"2219",0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2220",0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2221",0,0,4,61,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,FALSE,TRUE
"2222",0,0,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,FALSE
"2223",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2224",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2225",0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,TRUE
"2226",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2227",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"2228",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"2229",1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"2230",2,0,0,5,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE
"2231",2,3,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2232",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE
"2233",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE
"2234",2,0,2,76,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"2235",1,1,2,15,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"2236",3,0,0,10,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"2237",5,0,2,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"2238",1,0,5,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"2239",1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"2240",1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE
"2241",2,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"2242",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"2243",7,2,40,43,4,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,FALSE,TRUE
"2244",1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"2245",3,0,0,8,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,FALSE,FALSE
"2246",2,1,98,234,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2247",2,2,102,161,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2248",2,1,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2249",2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2250",2,0,2,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2251",3,0,0,14,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"2252",4,0,1,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2253",2,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2254",1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2255",1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2256",4,0,4,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2257",3,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2258",5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2259",5,7,12,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2260",3,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2261",5,8,8,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2262",4,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2263",3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"2264",5,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2265",3,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2266",7,0,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE
"2267",2,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2268",3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"2269",5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"2270",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2271",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2272",7,8,0,0,8,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,FALSE,FALSE
"2273",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2274",6,2,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE
"2275",7,0,0,9,5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,FALSE,TRUE
"2276",4,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2277",5,0,25,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE
"2278",3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2279",4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2280",6,2,10,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,TRUE
"2281",2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"2282",3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2283",3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2284",3,0,44,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE
"2285",4,2,59,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2286",6,1,4,32,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2287",5,3,24,48,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"2288",7,3,18,154,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,FALSE,FALSE
"2289",4,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,FALSE
"2290",3,0,0,2,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,FALSE,FALSE
"2291",5,0,0,3,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,TRUE
"2292",7,31,5,32,5,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,FALSE,TRUE
"2293",5,0,0,12,7,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,FALSE,FALSE
"2294",3,1,0,3,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,FALSE,TRUE
"2295",3,1,0,18,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,FALSE,TRUE
"2296",4,1,0,5,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,FALSE,TRUE
"2297",4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"2298",5,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2299",3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"2300",6,1,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE
"2301",4,0,0,4,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,FALSE,FALSE
"2302",7,0,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,FALSE,TRUE
"2303",7,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,FALSE,TRUE
"2304",4,0,0,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,FALSE,TRUE
"2305",3,0,0,3,5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,FALSE,TRUE
"2306",2,0,1,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2307",4,0,0,42,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2308",2,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2309",5,0,0,8,4,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"2310",3,4,7,47,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"2311",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2312",2,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"2313",3,0,0,14,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2314",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2315",1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2316",2,1,0,35,2,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,FALSE,TRUE
"2317",2,1,3,64,3,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,FALSE,TRUE
"2318",1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"2319",1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"2320",1,0,7,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2321",1,0,1,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,FALSE,TRUE
"2322",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2323",1,0,0,4,4,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,FALSE,FALSE
"2324",7,6,70,170,4,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,FALSE,TRUE
"2325",2,0,9,86,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2326",5,0,1,6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"2327",6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,FALSE,FALSE
"2328",2,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2329",1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2330",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2331",4,0,0,19,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"2332",2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2333",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2334",4,4,84,264,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,TRUE
"2335",6,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,FALSE,TRUE
"2336",5,0,2,11,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE
"2337",3,0,3,21,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,TRUE,TRUE
"2338",4,1,10,24,6,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,TRUE,TRUE
"2339",2,0,0,72,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,TRUE,TRUE
"2340",2,0,0,5,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"2341",2,0,0,13,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,TRUE,TRUE
"2342",2,0,0,6,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,TRUE,TRUE
"2343",2,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,TRUE
"2344",2,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,TRUE,TRUE
"2345",4,0,0,8,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,TRUE,TRUE
"2346",2,1,0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2347",2,0,2,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2348",3,2,6,19,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"2349",4,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,FALSE,TRUE
"2350",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2351",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2352",5,1,5,24,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,FALSE,TRUE
"2353",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2354",1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2355",1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2356",2,0,6,1,2,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,FALSE,FALSE
"2357",5,3,13,15,5,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,FALSE,TRUE
"2358",2,0,3,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FALSE,TRUE
"2359",3,0,6,14,4,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,FALSE,FALSE
"2360",2,0,34,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2361",3,0,3,33,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"2362",5,2,41,10,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,FALSE,TRUE
"2363",2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,FALSE,TRUE
"2364",2,0,2,8,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,TRUE
"2365",2,0,4,13,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,FALSE,TRUE
"2366",3,0,2,5,4,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,FALSE,FALSE
"2367",3,0,0,16,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"2368",2,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE
"2369",2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"2370",2,2,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2371",2,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2372",2,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2373",2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2374",2,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"2375",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE
"2376",2,0,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE,FALSE
"2377",2,0,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2378",2,0,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"2379",2,0,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"2380",1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,FALSE,TRUE
"2381",2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2382",2,3,12,47,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"2383",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2384",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2385",1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"2386",3,1,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2387",4,0,1,15,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2388",2,0,0,12,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,FALSE
"2389",3,0,3,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"2390",2,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2391",7,0,3,9,8,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"2392",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2393",4,1,0,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2394",5,5,12,9,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"2395",2,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2396",3,0,0,15,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2397",6,3,10,77,6,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,FALSE,FALSE
"2398",3,1,22,50,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,FALSE,TRUE
"2399",2,0,2,24,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,FALSE,TRUE
"2400",4,0,0,44,4,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,FALSE,FALSE
"2401",4,3,21,179,6,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,FALSE,TRUE
"2402",1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2403",2,0,1,5,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2404",2,0,4,16,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,FALSE,FALSE
"2405",1,1,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"2406",6,1,7,68,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE
"2407",5,1,4,13,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE
"2408",4,0,3,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE
"2409",3,0,3,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,TRUE,TRUE
"2410",5,0,3,11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE
"2411",6,42,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"2412",3,0,1,12,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE
"2413",6,0,0,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE
"2414",6,1,0,7,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,TRUE,TRUE
"2415",6,3,2,65,4,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,TRUE,TRUE
"2416",7,0,0,10,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"2417",5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2418",4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"2419",6,0,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,TRUE
"2420",3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,FALSE,FALSE
"2421",4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2422",7,0,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,FALSE,TRUE
"2423",3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"2424",5,0,5,18,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"2425",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"2426",2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2427",5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2428",3,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE
"2429",2,0,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,FALSE
"2430",2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,FALSE,TRUE
"2431",3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2432",2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"2433",6,0,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"2434",3,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2435",6,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"2436",4,0,7,74,3,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"2437",4,0,2,34,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"2438",6,0,23,47,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"2439",4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"2440",7,4,2,1,7,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,FALSE,TRUE
"2441",3,0,19,55,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2442",3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2443",3,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2444",6,0,1,30,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"2445",7,0,0,12,5,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,FALSE,FALSE
"2446",5,0,1,26,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
